Date,Country,Confirmed,Deaths,Recovered,Active,New cases,New deaths,New recovered,WHO Region
2020-06-02,Taiwan*,443,7,427,9,0,0,0,Western Pacific
2020-06-02,Tajikistan,4100,47,2217,1836,87,0,128,Europe
2020-06-02,Tanzania,509,21,183,305,0,0,0,Africa
2020-06-02,Thailand,3083,58,2966,59,1,1,1,South-East Asia
2020-06-02,Timor-Leste,24,0,0,24,0,0,0,South-East Asia
2020-06-02,Togo,445,13,230,202,2,0,15,Africa
2020-06-02,Trinidad and Tobago,117,8,108,1,0,0,0,Americas
2020-06-02,Tunisia,1086,48,965,73,2,0,1,Eastern Mediterranean
2020-06-02,Turkey,165555,4585,129921,31049,786,22,974,Europe
2020-06-02,Turks and Caicos Islands (UK),12,1,11,0,0,0,0,Americas
2020-06-02,US,1832782,109500,463868,1259414,21389,1049,5637,Americas
2020-06-02,Uganda,489,0,82,407,32,0,10,Africa
2020-06-02,Ukraine,24895,733,10461,13701,333,9,408,Europe
2020-06-02,United Arab Emirates,35788,269,18726,16793,596,3,388,Eastern Mediterranean
2020-06-02,United Kingdom,260083,37859,952,221272,1467,250,1,Europe
2020-06-02,Uruguay,826,23,691,112,1,0,2,Americas
2020-06-02,Uzbekistan,3760,15,2908,837,58,0,49,Europe
2020-06-02,Vanuatu,0,0,0,0,0,0,0,Western Pacific
2020-06-02,Venezuela,1819,18,334,1467,157,1,32,Americas
2020-06-02,Vietnam,328,0,298,30,0,0,5,Western Pacific
2020-06-02,West Bank and Gaza,451,3,372,76,2,0,0,Eastern Mediterranean
2020-06-02,Western Sahara,9,1,6,2,0,0,0,Africa
2020-06-02,Yemen,399,87,15,297,45,3,1,Eastern Mediterranean
2020-06-02,Zambia,1089,7,912,170,0,0,0,Africa
2020-06-02,Zimbabwe,206,4,29,173,3,0,0,Africa
2020-06-03,Afghanistan,17270,298,1522,15450,758,24,72,Eastern Mediterranean
2020-06-03,Albania,1184,33,898,253,20,0,7,Europe
2020-06-03,Algeria,9733,673,6218,2842,107,6,151,Africa
2020-06-03,Andorra,851,51,735,65,7,0,2,Europe
2020-06-03,Angola,86,4,18,64,0,0,0,Africa
2020-06-03,Anguilla (UK),3,0,3,0,0,0,0,Americas
2020-06-03,Antigua and Barbuda,26,3,20,3,0,0,0,Americas
2020-06-03,Argentina,19268,583,5896,12789,949,14,187,Americas
2020-06-03,Armenia,10524,170,3454,6900,515,12,27,Europe
2020-06-03,Aruba (NL),101,3,98,0,0,0,0,Americas
2020-06-03,Australia,7240,102,6648,490,11,0,12,Western Pacific
2020-06-03,Austria,16771,670,15672,429,12,1,43,Europe
2020-06-03,Azerbaijan,6260,76,3665,2519,325,5,101,Europe
2020-06-03,Bahamas,102,11,55,36,0,0,6,Americas
2020-06-03,Bahrain,12815,20,7410,5385,504,1,3,Eastern Mediterranean
2020-06-03,Bangladesh,55140,746,11590,42804,2695,37,470,South-East Asia
2020-06-03,Barbados,92,7,81,4,0,0,5,Americas
2020-06-03,Belarus,45116,248,20171,24697,861,5,976,Europe
2020-06-03,Belgium,58685,9522,15959,33204,70,17,25,Europe
2020-06-03,Belize,18,2,16,0,0,0,0,Americas
2020-06-03,Benin,244,3,148,93,0,0,0,Africa
2020-06-03,Bhutan,47,0,9,38,0,0,0,South-East Asia
2020-06-03,Bolivia,11638,400,1507,9731,647,24,209,Americas
2020-06-03,Bosnia and Herzegovina,2551,157,1939,455,16,0,29,Europe
2020-06-03,Botswana,40,1,23,16,0,0,0,Africa
2020-06-03,Brazil,584016,32548,238617,312851,28633,1349,14979,Americas
2020-06-03,British Virgin Islands (UK),8,1,7,0,0,0,0,Americas
2020-06-03,Brunei,141,2,138,1,0,0,0,Western Pacific
2020-06-03,Bulgaria,2560,146,1206,1208,22,2,83,Europe
2020-06-03,Burkina Faso,884,53,753,78,3,0,33,Africa
2020-06-03,Burma,233,6,145,82,1,0,2,South-East Asia
2020-06-03,Burundi,63,1,33,29,0,0,0,Africa
2020-06-03,Cabo Verde,477,5,238,234,11,0,1,Africa
2020-06-03,Cambodia,125,0,123,2,0,0,0,Western Pacific
2020-06-03,Cameroon,6585,200,3676,2709,0,0,0,Africa
2020-06-03,Canada,94628,7578,0,87050,681,101,0,Americas
2020-06-03,Cayman Islands (UK),156,1,78,77,5,0,1,Americas
2020-06-03,Central African Republic,1173,4,23,1146,104,0,0,Africa
2020-06-03,Chad,820,66,590,164,17,0,28,Africa
2020-06-03,Chile,137490,1275,90748,45467,4942,87,4575,Americas
2020-06-03,China,84160,4638,77828,1694,0,0,4,Western Pacific
2020-06-03,Colombia,33354,1045,11171,21138,1521,36,1482,Americas
2020-06-03,Comoros,132,2,27,103,0,0,0,Africa
2020-06-03,Congo (Brazzaville),611,20,179,412,0,0,0,Africa
2020-06-03,Congo (Kinshasa),3495,75,492,2928,169,3,10,Africa
2020-06-03,Costa Rica,1157,10,685,462,52,0,3,Americas
2020-06-03,Cote d'Ivoire,3110,35,1530,1545,86,2,29,Africa
2020-06-03,Croatia,2246,103,2095,48,0,0,7,Europe
2020-06-03,Cuba,2107,83,1830,194,15,0,3,Americas
2020-06-03,Curacao (NL),21,1,15,5,1,0,0,Americas
2020-06-03,Cyprus,958,17,790,151,6,0,0,Europe
2020-06-03,Czechia,9438,325,6749,2364,74,2,63,Europe
2020-06-03,Denmark,11771,580,10552,639,37,0,63,Europe
2020-06-03,Djibouti,3935,26,1636,2273,156,1,29,Eastern Mediterranean
2020-06-03,Dominica,18,0,16,2,0,0,0,Americas
2020-06-03,Dominican Republic,18040,516,11224,6300,288,1,149,Americas
2020-06-03,Ecuador,40966,3486,20019,17461,552,48,0,Americas
2020-06-03,Egypt,28615,1088,7350,20177,1079,36,523,Eastern Mediterranean
2020-06-03,El Salvador,2705,51,1186,1468,52,2,26,Americas
2020-06-03,Equatorial Guinea,1306,12,200,1094,0,0,0,Africa
2020-06-03,Eritrea,39,0,39,0,0,0,0,Africa
2020-06-03,Estonia,1880,69,1650,161,10,1,18,Europe
2020-06-03,Eswatini,295,3,201,91,1,0,3,Africa
2020-06-03,Ethiopia,1486,17,246,1223,142,3,15,Africa
2020-06-03,Falkland Islands (Malvinas) (UK),13,0,13,0,0,0,0,Africa
2020-06-03,Faroe Islands (DK),187,0,187,0,0,0,0,Europe
2020-06-03,Fiji,18,0,15,3,0,0,0,Western Pacific
2020-06-03,Finland,6911,321,5500,1090,24,1,0,Europe
2020-06-03,France,185507,28970,67088,89449,328,81,546,Europe
2020-06-03,French Guiana,533,1,254,278,16,0,47,Americas
2020-06-03,French Polynesia,60,0,60,0,0,0,0,Western Pacific
2020-06-03,Gabon,2902,20,801,2081,99,0,22,Africa
2020-06-03,Gambia,26,1,20,5,1,0,0,Africa
2020-06-03,Georgia,800,13,640,147,4,0,6,Europe
2020-06-03,Germany,184121,8602,167453,8066,242,39,844,Europe
2020-06-03,Ghana,8548,38,3132,5378,251,0,146,Africa
2020-06-03,Gibraltar (UK),173,0,153,20,1,0,2,Europe
2020-06-03,Greece,2937,179,1374,1384,0,0,0,Europe
2020-06-03,Greenland (DK),13,0,11,2,0,0,0,Europe
2020-06-03,Grenada,23,0,18,5,0,0,0,Americas
2020-06-03,Guadeloupe (FR),162,14,138,10,0,0,0,Americas
2020-06-03,Guatemala,5760,143,929,4688,174,20,105,Americas
2020-06-03,Guinea,3933,23,2332,1578,47,0,65,Africa
2020-06-03,Guinea-Bissau,1339,8,53,1278,0,0,0,Africa
2020-06-03,Guyana,153,12,70,71,0,0,0,Americas
2020-06-03,Haiti,2507,48,24,2435,281,3,0,Americas
2020-06-03,Holy See,12,0,2,10,0,0,0,Europe
2020-06-03,Honduras,5690,234,617,4839,163,9,54,Americas
2020-06-03,Hungary,3931,534,2190,1207,10,2,30,Europe
2020-06-03,Iceland,1806,10,1794,2,0,0,0,Europe
2020-06-03,India,216824,6088,104071,106665,9633,259,3786,South-East Asia
2020-06-03,Indonesia,28233,1698,8406,18129,684,35,471,South-East Asia
2020-06-03,Iran,160696,8012,125206,27478,3134,70,2129,Eastern Mediterranean
2020-06-03,Iraq,8168,256,4095,3817,781,21,587,Eastern Mediterranean
2020-06-03,Ireland,25111,1659,22698,754,45,1,609,Europe
2020-06-03,Israel,17397,293,14851,2253,97,1,30,Europe
2020-06-03,Italy,233836,33601,160938,39297,321,71,846,Europe
2020-06-03,Jamaica,591,10,361,220,1,1,5,Americas
2020-06-03,Japan,16867,905,14702,1260,30,3,117,Western Pacific
2020-06-03,Jordan,757,9,561,187,2,0,12,Eastern Mediterranean
2020-06-03,Kazakhstan,12067,48,6240,5779,496,4,299,Europe
2020-06-03,Kenya,2216,74,553,1589,123,3,54,Africa
2020-06-03,Kosovo,1123,30,847,246,13,0,4,Europe
2020-06-03,Kuwait,29359,230,15750,13379,710,4,1469,Eastern Mediterranean
2020-06-03,Kyrgyzstan,1871,20,1265,586,26,3,46,Europe
2020-06-03,Laos,19,0,18,1,0,0,2,Western Pacific
2020-06-03,Latvia,1079,24,760,295,8,0,0,Europe
2020-06-03,Lebanon,1256,27,724,505,14,0,5,Eastern Mediterranean
2020-06-03,Lesotho,4,0,2,2,2,0,1,Africa
2020-06-03,Liberia,316,28,169,119,5,0,2,Africa
2020-06-03,Libya,196,5,52,139,14,0,0,Eastern Mediterranean
2020-06-03,Liechtenstein,82,1,81,0,0,0,0,Europe
2020-06-03,Lithuania,1684,71,1260,353,2,0,11,Europe
2020-06-03,Luxembourg,4024,110,3861,53,4,0,13,Europe
2020-06-03,Madagascar,908,6,195,707,63,0,10,Africa
2020-06-03,Malawi,369,4,51,314,11,0,9,Africa
2020-06-03,Malaysia,7970,115,6531,1324,93,0,61,Western Pacific
2020-06-03,Maldives,1850,7,644,1199,9,0,36,South-East Asia
2020-06-03,Mali,1386,79,788,519,35,1,19,Africa
2020-06-03,Malta,622,9,562,51,2,0,8,Europe
2020-06-03,Marshall Islands,0,0,0,0,0,0,0,Western Pacific
2020-06-03,Martinique (FR),200,14,98,88,0,0,0,Americas
2020-06-03,Mauritania,745,34,57,654,77,3,2,Africa
2020-06-03,Mauritius,335,10,322,3,0,0,0,Africa
2020-06-03,Mayotte (FR),1993,24,1523,446,7,0,50,Africa
2020-06-03,Mexico,101238,11729,72680,16829,3912,1092,2931,Americas
2020-06-03,Moldova,8795,310,4863,3622,247,3,125,Europe
2020-06-03,Monaco,99,4,90,5,0,0,0,Europe
2020-06-03,Mongolia,185,0,44,141,0,0,0,Western Pacific
2020-06-03,Montenegro,324,9,315,0,0,0,0,Europe
2020-06-03,Montserrat (UK),11,1,10,0,0,0,0,Americas
2020-06-03,Morocco,7922,206,6866,850,56,0,456,Eastern Mediterranean
2020-06-03,Mozambique,316,2,0,314,9,0,0,Africa
2020-06-03,Namibia,25,0,16,9,0,0,0,Africa
2020-06-03,Nepal,2300,9,278,2013,201,1,12,South-East Asia
2020-06-03,Netherlands,46733,5977,0,40756,86,10,0,Europe
2020-06-03,New Zealand,1504,22,1481,1,0,0,0,Western Pacific
2020-06-03,Nicaragua,1118,46,370,702,0,0,0,Americas
2020-06-03,Niger,961,65,857,39,1,0,9,Africa
2020-06-03,Nigeria,11166,315,3329,7522,347,1,89,Africa
2020-06-03,North Macedonia,2492,145,1605,742,101,4,10,Europe
2020-06-03,Norway,8477,237,7727,513,22,0,0,Europe
2020-06-03,Oman,13537,67,2845,10625,738,8,33,Eastern Mediterranean
2020-06-03,Pakistan,85264,1770,30128,53366,4801,82,1205,Eastern Mediterranean
2020-06-03,Panama,14609,357,9519,4733,514,5,5,Americas
2020-06-03,Papua New Guinea,8,0,8,0,0,0,0,Western Pacific
2020-06-03,Paraguay,1070,11,511,548,57,0,13,Americas
2020-06-03,Peru,178914,4894,72319,101701,749,127,3062,Americas
2020-06-03,Philippines,19748,974,4153,14621,751,8,90,Western Pacific
2020-06-03,Poland,24687,1115,12014,11558,292,23,288,Europe
2020-06-03,Portugal,33261,1447,20079,11735,366,11,210,Europe
2020-06-03,Qatar,62160,45,37542,24573,1901,2,1506,Eastern Mediterranean
2020-06-03,Reunion (FR),478,1,411,66,1,0,0,Africa
2020-06-03,Romania,19669,1296,13800,4573,152,8,274,Europe
2020-06-03,Russia,431715,5208,195559,230948,8529,177,8957,Europe
2020-06-03,Rwanda,397,2,271,124,13,0,2,Africa
2020-06-03,Saint Kitts and Nevis,15,0,15,0,0,0,0,Americas
2020-06-03,Saint Lucia,18,0,18,0,0,0,0,Americas
2020-06-03,Saint Pierre and Miquelon (FR),1,0,1,0,0,0,0,Americas
2020-06-03,Saint Vincent and the Grenadines,26,0,15,11,0,0,0,Americas
2020-06-03,San Marino,674,42,391,241,2,0,7,Europe
2020-06-03,Sao Tome and Principe,484,12,68,404,0,0,0,Africa
2020-06-03,Saudi Arabia,91182,579,68159,22444,2171,30,2369,Eastern Mediterranean
2020-06-03,Senegal,3932,45,2063,1824,96,2,109,Africa
2020-06-03,Serbia,11523,245,6852,4426,69,0,86,Europe
2020-06-03,Seychelles,11,0,11,0,0,0,0,Africa
2020-06-03,Sierra Leone,909,47,491,371,13,1,11,Africa
2020-06-03,Singapore,36405,24,23582,12799,569,0,407,Western Pacific
2020-06-03,Sint Maarten (NL),77,15,60,2,0,0,0,Americas
2020-06-03,Slovakia,1525,28,1375,122,3,0,3,Europe
2020-06-03,Slovenia,1477,109,1358,10,2,0,0,Europe
2020-06-03,Solomon Islands,0,0,0,0,0,0,0,Western Pacific
2020-06-03,Somalia,2146,79,406,1661,57,0,45,Eastern Mediterranean
2020-06-03,South Africa,37525,792,19682,17051,1713,37,1369,Africa
2020-06-03,South Korea,11629,273,10499,857,39,0,32,Western Pacific
2020-06-03,South Sudan,994,10,6,978,0,0,0,Africa
2020-06-03,Spain,240326,27128,150376,62822,394,1,0,Europe
2020-06-03,Sri Lanka,1749,11,836,902,66,0,13,South-East Asia
2020-06-03,Sudan,5499,314,1711,3474,189,7,86,Eastern Mediterranean
2020-06-03,Suriname,74,1,9,64,20,0,0,Americas
2020-06-03,Sweden,41256,4781,0,36475,1046,45,0,Europe
2020-06-03,Switzerland,30893,1921,28600,372,19,1,100,Europe
2020-06-03,Syria,123,6,0,117,0,0,0,Eastern Mediterranean
2020-06-03,Taiwan*,443,7,428,8,0,0,1,Western Pacific
2020-06-03,Tajikistan,4191,48,2347,1796,91,1,130,Europe
2020-06-03,Tanzania,509,21,183,305,0,0,0,Africa
2020-06-03,Thailand,3084,58,2968,58,1,0,2,South-East Asia
2020-06-03,Timor-Leste,24,0,0,24,0,0,0,South-East Asia
2020-06-03,Togo,452,13,236,203,7,0,6,Africa
2020-06-03,Trinidad and Tobago,117,8,108,1,0,0,0,Americas
2020-06-03,Tunisia,1087,49,965,73,1,1,0,Eastern Mediterranean
2020-06-03,Turkey,166422,4609,130852,30961,867,24,931,Europe
2020-06-03,Turks and Caicos Islands (UK),12,1,11,0,0,0,0,Americas
2020-06-03,US,1852788,110494,479258,1263036,20006,994,15390,Americas
2020-06-03,Uganda,507,0,82,425,18,0,0,Africa
2020-06-03,Ukraine,25385,742,10838,13805,490,9,377,Europe
2020-06-03,United Arab Emirates,36359,270,19153,16936,571,1,427,Eastern Mediterranean
2020-06-03,United Kingdom,261426,38113,937,222376,1343,254,-15,Europe
2020-06-03,Uruguay,828,23,698,107,2,0,7,Americas
2020-06-03,Uzbekistan,3843,16,3014,813,83,1,106,Europe
2020-06-03,Vanuatu,0,0,0,0,0,0,0,Western Pacific
2020-06-03,Venezuela,1952,20,334,1598,133,2,0,Americas
2020-06-03,Vietnam,328,0,302,26,0,0,4,Western Pacific
2020-06-03,West Bank and Gaza,457,3,372,82,6,0,0,Eastern Mediterranean
2020-06-03,Western Sahara,9,1,6,2,0,0,0,Africa
2020-06-03,Yemen,419,95,17,307,20,8,2,Eastern Mediterranean
2020-06-03,Zambia,1089,7,912,170,0,0,0,Africa
2020-06-03,Zimbabwe,222,4,29,189,16,0,0,Africa
2020-06-04,Afghanistan,18057,304,1585,16168,787,6,63,Eastern Mediterranean
2020-06-04,Albania,1197,33,898,266,13,0,0,Europe
2020-06-04,Algeria,9831,681,6297,2853,98,8,79,Africa
2020-06-04,Andorra,852,51,738,63,1,0,3,Europe
2020-06-04,Angola,86,4,18,64,0,0,0,Africa
2020-06-04,Anguilla (UK),3,0,3,0,0,0,0,Americas
2020-06-04,Antigua and Barbuda,26,3,20,3,0,0,0,Americas
2020-06-04,Argentina,20197,608,5993,13596,929,25,97,Americas
2020-06-04,Armenia,11221,176,3468,7577,697,6,14,Europe
2020-06-04,Aruba (NL),101,3,98,0,0,0,0,Americas
2020-06-04,Australia,7247,102,6683,462,7,0,35,Western Pacific
2020-06-04,Austria,16805,670,15717,418,34,0,45,Europe
2020-06-04,Azerbaijan,6522,78,3737,2707,262,2,72,Europe
2020-06-04,Bahamas,102,11,55,36,0,0,0,Americas
2020-06-04,Bahrain,13296,21,7728,5547,481,1,318,Eastern Mediterranean
2020-06-04,Bangladesh,57563,781,12161,44621,2423,35,571,South-East Asia
2020-06-04,Barbados,92,7,81,4,0,0,0,Americas
2020-06-04,Belarus,45981,253,21162,24566,865,5,991,Europe
2020-06-04,Belgium,58767,9548,16048,33171,82,26,89,Europe
2020-06-04,Belize,18,2,16,0,0,0,0,Americas
2020-06-04,Benin,261,3,151,107,17,0,3,Africa
2020-06-04,Bhutan,47,0,9,38,0,0,0,South-East Asia
2020-06-04,Bolivia,12245,415,1658,10172,607,15,151,Americas
2020-06-04,Bosnia and Herzegovina,2594,159,1951,484,43,2,12,Europe
2020-06-04,Botswana,40,1,23,16,0,0,0,Africa
2020-06-04,Brazil,614941,34021,254963,325957,30925,1473,16346,Americas
2020-06-04,British Virgin Islands (UK),8,1,7,0,0,0,0,Americas
2020-06-04,Brunei,141,2,138,1,0,0,0,Western Pacific
2020-06-04,Bulgaria,2585,147,1322,1116,25,1,116,Europe
2020-06-04,Burkina Faso,885,53,760,72,1,0,7,Africa
2020-06-04,Burma,236,6,148,82,3,0,3,South-East Asia
2020-06-04,Burundi,63,1,33,29,0,0,0,Africa
2020-06-04,Cabo Verde,502,5,239,258,25,0,1,Africa
2020-06-04,Cambodia,125,0,123,2,0,0,0,Western Pacific
2020-06-04,Cameroon,6789,203,3705,2881,204,3,29,Africa
2020-06-04,Canada,95256,7716,0,87540,628,138,0,Americas
2020-06-04,Cayman Islands (UK),160,1,85,74,4,0,7,Americas
2020-06-04,Central African Republic,1288,4,23,1261,115,0,0,Africa
2020-06-04,Chad,828,66,633,129,8,0,43,Africa
2020-06-04,Chile,142154,1356,95631,45167,4664,81,4883,Americas
2020-06-04,China,84171,4638,77839,1694,11,0,11,Western Pacific
2020-06-04,Colombia,35120,1087,12319,21714,1766,42,1148,Americas
2020-06-04,Comoros,132,2,55,75,0,0,28,Africa
2020-06-04,Congo (Brazzaville),611,20,179,412,0,0,0,Africa
2020-06-04,Congo (Kinshasa),3644,78,495,3071,149,3,3,Africa
2020-06-04,Costa Rica,1194,10,687,497,37,0,2,Americas
2020-06-04,Cote d'Ivoire,3262,35,1584,1643,152,0,54,Africa
2020-06-04,Croatia,2247,103,2105,39,1,0,10,Europe
2020-06-04,Cuba,2119,83,1839,197,12,0,9,Americas
2020-06-04,Curacao (NL),21,1,15,5,0,0,0,Americas
2020-06-04,Cyprus,958,17,790,151,0,0,0,Europe
2020-06-04,Czechia,9494,326,6809,2359,56,1,60,Europe
2020-06-04,Denmark,11811,582,10620,609,40,2,68,Europe
2020-06-04,Djibouti,4054,26,1685,2343,119,0,49,Eastern Mediterranean
2020-06-04,Dominica,18,0,16,2,0,0,0,Americas
2020-06-04,Dominican Republic,18319,520,11474,6325,279,4,250,Americas
2020-06-04,Ecuador,40966,3486,20019,17461,0,0,0,Americas
2020-06-04,Egypt,29767,1126,7756,20885,1152,38,406,Eastern Mediterranean
2020-06-04,El Salvador,2781,52,1214,1515,76,1,28,Americas
2020-06-04,Equatorial Guinea,1306,12,200,1094,0,0,0,Africa
2020-06-04,Eritrea,39,0,39,0,0,0,0,Africa
2020-06-04,Estonia,1890,69,1663,158,10,0,13,Europe
2020-06-04,Eswatini,300,3,201,96,5,0,0,Africa
2020-06-04,Ethiopia,1636,18,250,1368,150,1,4,Africa
2020-06-04,Falkland Islands (Malvinas) (UK),13,0,13,0,0,0,0,Africa
2020-06-04,Faroe Islands (DK),187,0,187,0,0,0,0,Europe
2020-06-04,Fiji,18,0,18,0,0,0,3,Western Pacific
2020-06-04,Finland,6911,322,5800,789,0,1,300,Europe
2020-06-04,France,186185,29013,67567,89605,678,43,479,Europe
2020-06-04,French Guiana,556,1,296,259,23,0,42,Americas
2020-06-04,French Polynesia,60,0,60,0,0,0,0,Western Pacific
2020-06-04,Gabon,2955,21,818,2116,53,1,17,Africa
2020-06-04,Gambia,26,1,20,5,0,0,0,Africa
2020-06-04,Georgia,801,13,644,144,1,0,4,Europe
2020-06-04,Germany,184472,8635,167909,7928,351,33,456,Europe
2020-06-04,Ghana,8885,38,3189,5658,337,0,57,Africa
2020-06-04,Gibraltar (UK),173,0,153,20,0,0,0,Europe
2020-06-04,Greece,2952,180,1374,1398,15,1,0,Europe
2020-06-04,Greenland (DK),13,0,13,0,0,0,2,Europe
2020-06-04,Grenada,23,0,18,5,0,0,0,Americas
2020-06-04,Guadeloupe (FR),162,14,138,10,0,0,0,Americas
2020-06-04,Guatemala,6154,158,979,5017,394,15,50,Americas
2020-06-04,Guinea,3991,23,2512,1456,58,0,180,Africa
2020-06-04,Guinea-Bissau,1339,8,53,1278,0,0,0,Africa
2020-06-04,Guyana,153,12,77,64,0,0,7,Americas
2020-06-04,Haiti,2640,50,24,2566,133,2,0,Americas
2020-06-04,Holy See,12,0,2,10,0,0,0,Europe
2020-06-04,Honduras,5880,243,648,4989,190,9,31,Americas
2020-06-04,Hungary,3954,539,2205,1210,23,5,15,Europe
2020-06-04,Iceland,1806,10,1794,2,0,0,0,Europe
2020-06-04,India,226713,6363,108450,111900,9889,275,4379,South-East Asia
2020-06-04,Indonesia,28818,1721,8892,18205,585,23,486,South-East Asia
2020-06-04,Iran,164270,8071,127485,28714,3574,59,2279,Eastern Mediterranean
2020-06-04,Iraq,8840,271,4338,4231,672,15,243,Eastern Mediterranean
2020-06-04,Ireland,25142,1664,22698,780,31,5,0,Europe
2020-06-04,Israel,17539,293,14894,2352,142,0,43,Europe
2020-06-04,Italy,234013,33689,161895,38429,177,88,957,Europe
2020-06-04,Jamaica,591,10,368,213,0,0,7,Americas
2020-06-04,Japan,16911,911,14785,1215,44,6,83,Western Pacific
2020-06-04,Jordan,765,9,566,190,8,0,5,Eastern Mediterranean
2020-06-04,Kazakhstan,12067,52,6606,5409,0,4,366,Europe
2020-06-04,Kenya,2340,78,592,1670,124,4,39,Africa
2020-06-04,Kosovo,1142,30,871,241,19,0,24,Europe
2020-06-04,Kuwait,29921,236,17223,12462,562,6,1473,Eastern Mediterranean
2020-06-04,Kyrgyzstan,1899,20,1292,587,28,0,27,Europe
2020-06-04,Laos,19,0,18,1,0,0,0,Western Pacific
2020-06-04,Latvia,1082,25,760,297,3,1,0,Europe
2020-06-04,Lebanon,1306,28,731,547,50,1,7,Eastern Mediterranean
2020-06-04,Lesotho,4,0,2,2,0,0,0,Africa
2020-06-04,Liberia,321,28,175,118,5,0,6,Africa
2020-06-04,Libya,209,5,52,152,13,0,0,Eastern Mediterranean
2020-06-04,Liechtenstein,82,1,81,0,0,0,0,Europe
2020-06-04,Lithuania,1687,71,1273,343,3,0,13,Europe
2020-06-04,Luxembourg,4027,110,3874,43,3,0,13,Europe
2020-06-04,Madagascar,957,7,200,750,49,1,5,Africa
2020-06-04,Malawi,393,4,51,338,24,0,0,Africa
2020-06-04,Malaysia,8247,115,6559,1573,277,0,28,Western Pacific
2020-06-04,Maldives,1872,7,648,1217,22,0,4,South-East Asia
2020-06-04,Mali,1461,85,806,570,75,6,18,Africa
2020-06-04,Malta,622,9,576,37,0,0,14,Europe
2020-06-04,Marshall Islands,0,0,0,0,0,0,0,Western Pacific
2020-06-04,Martinique (FR),200,14,98,88,0,0,0,Americas
2020-06-04,Mauritania,784,39,65,680,39,5,8,Africa
2020-06-04,Mauritius,335,10,322,3,0,0,0,Africa
2020-06-04,Mayotte (FR),2058,25,1523,510,65,1,0,Africa
2020-06-04,Mexico,105680,12545,74758,18377,4442,816,2078,Americas
2020-06-04,Moldova,9018,315,5009,3694,223,5,146,Europe
2020-06-04,Monaco,99,4,92,3,0,0,2,Europe
2020-06-04,Mongolia,186,0,65,121,1,0,21,Western Pacific
2020-06-04,Montenegro,324,9,315,0,0,0,0,Europe
2020-06-04,Montserrat (UK),11,1,10,0,0,0,0,Americas
2020-06-04,Morocco,8003,208,7195,600,81,2,329,Eastern Mediterranean
2020-06-04,Mozambique,352,2,0,350,36,0,0,Africa
2020-06-04,Namibia,25,0,16,9,0,0,0,Africa
2020-06-04,Nepal,2634,10,290,2334,334,1,12,South-East Asia
2020-06-04,Netherlands,46942,5990,0,40952,209,13,0,Europe
2020-06-04,New Zealand,1504,22,1481,1,0,0,0,Western Pacific
2020-06-04,Nicaragua,1118,46,370,702,0,0,0,Americas
2020-06-04,Niger,963,65,860,38,2,0,3,Africa
2020-06-04,Nigeria,11516,323,3535,7658,350,8,206,Africa
2020-06-04,North Macedonia,2611,147,1621,843,119,2,16,Europe
2020-06-04,Norway,8504,238,8138,128,27,1,411,Europe
2020-06-04,Oman,14316,67,3451,10798,779,0,606,Eastern Mediterranean
2020-06-04,Pakistan,89249,1838,31198,56213,3985,68,1070,Eastern Mediterranean
2020-06-04,Panama,15044,363,9619,5062,435,6,100,Americas
2020-06-04,Papua New Guinea,8,0,8,0,0,0,0,Western Pacific
2020-06-04,Paraguay,1086,11,511,564,16,0,0,Americas
2020-06-04,Peru,183198,5031,76228,101939,4284,137,3909,Americas
2020-06-04,Philippines,20382,984,4248,15150,634,10,95,Western Pacific
2020-06-04,Poland,25048,1117,12227,11704,361,2,213,Europe
2020-06-04,Portugal,33592,1455,20323,11814,331,8,244,Europe
2020-06-04,Qatar,63741,45,39468,24228,1581,0,1926,Eastern Mediterranean
2020-06-04,Reunion (FR),479,1,411,67,1,0,0,Africa
2020-06-04,Romania,19907,1305,13919,4683,238,9,119,Europe
2020-06-04,Russia,440538,5376,204197,230965,8823,168,8638,Europe
2020-06-04,Rwanda,410,2,280,128,13,0,9,Africa
2020-06-04,Saint Kitts and Nevis,15,0,15,0,0,0,0,Americas
2020-06-04,Saint Lucia,19,0,18,1,1,0,0,Americas
2020-06-04,Saint Pierre and Miquelon (FR),1,0,1,0,0,0,0,Americas
2020-06-04,Saint Vincent and the Grenadines,26,0,15,11,0,0,0,Americas
2020-06-04,San Marino,678,42,408,228,4,0,17,Europe
2020-06-04,Sao Tome and Principe,485,12,68,405,1,0,0,Africa
2020-06-04,Saudi Arabia,93157,611,68965,23581,1975,32,806,Eastern Mediterranean
2020-06-04,Senegal,4021,45,2162,1814,89,0,99,Africa
2020-06-04,Serbia,11571,246,6910,4415,48,1,58,Europe
2020-06-04,Seychelles,11,0,11,0,0,0,0,Africa
2020-06-04,Sierra Leone,914,47,491,376,5,0,0,Africa
2020-06-04,Singapore,36922,24,23904,12994,517,0,322,Western Pacific
2020-06-04,Sint Maarten (NL),77,15,60,2,0,0,0,Americas
2020-06-04,Slovakia,1526,28,1376,122,1,0,1,Europe
2020-06-04,Slovenia,1477,109,1359,9,0,0,1,Europe
2020-06-04,Solomon Islands,0,0,0,0,0,0,0,Western Pacific
2020-06-04,Somalia,2204,79,418,1707,58,0,12,Eastern Mediterranean
2020-06-04,South Africa,40792,848,21311,18633,3267,56,1629,Africa
2020-06-04,South Korea,11668,273,10506,889,39,0,7,Western Pacific
